Time,D/T,Wind Direction,Wind Speed,Temperature,Relative Humidity,PM 2.5,Atmospheric Pressure,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Smell Prediction,anomaly_type
2026-02-12 17:21:00,1.69,81.86,0.68,23.31,48.0,52.4,1009.3,96.88,96.88,393.24,53.0,16.16,247.78,272.68,255.44,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:22:00,1.71,84.87,0.71,23.32,49.51,54.0,1009.3,95.35,95.35,389.95,52.98,15.67,249.78,275.61,257.88,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:23:00,1.69,86.63,0.73,23.3,50.2,53.5,1009.3,94.58,94.58,387.5,52.06,15.0,250.6,276.42,258.83,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:24:00,1.69,81.45,0.6,23.33,50.81,55.33,1009.3,94.0,94.0,385.5,51.72,15.0,251.2,277.22,259.76,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:25:00,1.61,85.75,0.73,23.36,51.2,55.83,1009.32,93.25,93.25,383.06,51.0,14.53,252.0,278.0,260.13,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:26:00,1.65,82.85,0.53,23.38,51.46,54.5,1009.33,93.0,93.0,381.68,51.0,14.0,252.0,278.24,260.46,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:27:00,1.64,83.65,0.7,23.42,51.67,55.33,1009.4,93.0,93.0,380.98,50.24,14.0,252.38,279.0,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:28:00,1.6,85.97,0.76,23.44,51.5,55.83,1009.4,93.0,93.0,380.04,50.0,14.0,252.0,278.63,260.63,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:29:00,1.58,86.95,0.78,23.43,51.53,55.83,1009.4,93.0,93.0,379.33,50.0,14.0,252.05,278.71,260.8,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:30:00,1.55,85.9,0.81,23.43,51.68,55.5,1009.42,93.0,93.0,378.33,49.8,14.0,252.66,279.0,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:31:00,1.54,83.98,0.7,23.44,51.62,56.33,1009.5,93.0,93.0,377.99,49.12,14.0,252.13,279.0,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:32:00,1.53,83.08,0.74,23.46,51.71,56.83,1009.5,92.94,92.94,377.44,49.0,14.0,252.18,279.0,260.98,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:33:00,1.53,81.78,0.78,23.46,51.72,57.33,1009.5,92.91,92.91,377.0,49.0,14.0,252.25,278.89,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:34:00,1.42,84.45,0.74,23.46,51.25,57.83,1009.5,92.95,92.95,377.0,49.0,14.0,251.88,278.33,260.16,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:35:00,1.27,83.13,0.79,23.46,50.01,55.83,1009.5,93.15,93.15,377.5,49.0,14.0,250.41,276.02,258.05,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:36:00,1.16,80.05,0.8,23.44,49.03,54.83,1009.5,94.0,94.0,378.53,49.0,14.0,248.72,273.83,256.38,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:37:00,1.09,75.93,0.72,23.41,48.29,53.17,1009.6,94.0,94.0,379.47,49.0,14.0,247.79,272.25,255.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:38:00,1.12,80.93,0.74,23.41,48.31,52.83,1009.6,94.0,94.0,380.06,49.0,14.0,248.0,272.39,255.44,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:39:00,1.09,81.65,0.84,23.36,47.82,51.75,1009.6,94.91,94.91,380.44,49.0,14.0,247.09,271.67,254.2,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:40:00,1.19,85.7,0.85,23.3,46.86,51.0,1009.6,92.97,92.97,384.63,49.0,13.32,246.16,272.44,252.63,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:41:00,1.03,79.27,0.79,23.25,46.64,52.33,1009.6,96.21,96.21,385.03,48.74,13.0,245.03,270.28,252.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:42:00,1.16,85.47,0.77,23.23,46.86,52.83,1009.6,97.0,97.0,386.22,49.0,13.97,245.92,269.94,252.58,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:43:00,1.17,87.13,0.82,23.17,46.71,52.5,1009.6,97.0,97.0,387.13,49.93,14.02,245.7,270.0,252.18,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:44:00,1.32,86.98,0.83,23.11,46.87,51.83,1009.63,97.5,97.5,388.42,50.16,15.0,245.58,270.31,252.33,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:45:00,1.35,79.18,0.67,23.05,47.1,52.5,1009.65,98.0,98.0,389.97,51.0,15.0,246.0,271.0,252.83,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:46:00,1.35,82.04,0.81,23.01,46.87,51.8,1009.64,98.0,98.0,391.22,51.89,15.83,245.52,270.7,252.37,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:47:00,1.31,83.34,0.7,22.97,46.48,51.0,1009.7,98.0,98.0,391.0,52.0,16.0,245.0,270.0,251.31,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:48:00,1.32,82.85,0.72,22.95,46.25,52.0,1009.68,98.92,98.92,391.9,52.0,16.0,244.44,269.83,251.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:49:00,1.53,88.33,0.8,22.91,47.17,53.0,1009.7,98.53,98.53,392.52,52.58,16.0,245.06,270.49,252.03,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:50:00,1.67,86.58,0.64,22.9,48.92,53.33,1009.7,96.97,96.97,391.74,52.99,16.0,247.69,273.92,255.14,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:51:00,1.69,85.68,0.73,22.91,50.1,52.83,1009.75,95.61,95.61,389.17,52.0,15.42,249.45,276.07,257.22,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:52:00,1.7,93.58,0.72,22.94,50.98,53.0,1009.77,94.64,94.64,386.63,51.78,15.0,250.8,277.66,258.8,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:53:00,1.65,88.1,0.79,22.98,51.38,52.67,1009.8,94.0,94.0,384.77,51.0,15.0,251.0,278.0,259.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:54:00,1.61,85.85,0.75,23.03,51.54,53.0,1009.8,94.0,94.0,383.21,50.56,14.72,251.03,278.0,259.16,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:55:00,1.63,89.62,0.74,23.06,51.95,54.0,1009.82,93.13,93.13,382.17,50.0,14.0,251.97,278.83,260.02,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:56:00,1.65,95.98,0.64,23.12,52.16,54.17,1009.85,93.0,93.0,381.39,50.0,14.0,252.03,279.02,260.39,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:57:00,1.65,91.1,0.73,23.17,52.3,54.0,1009.9,93.0,93.0,380.72,49.78,14.0,253.0,280.0,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:58:00,1.61,89.92,0.69,23.21,52.31,54.83,1009.9,92.75,92.75,379.31,49.0,14.0,252.96,279.69,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 17:59:00,1.54,85.22,0.67,23.29,52.17,56.0,1009.9,92.14,92.14,378.53,49.0,14.0,252.7,279.11,260.98,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:00:00,1.51,93.07,0.72,23.3,52.0,56.33,1009.9,92.0,92.0,377.62,48.14,14.0,252.31,278.94,260.66,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:01:00,1.47,84.65,0.73,23.32,52.2,54.5,1009.93,92.0,92.0,376.69,48.0,13.25,252.97,279.0,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:02:00,1.48,90.96,0.69,23.37,52.38,54.4,1009.9,92.0,92.0,375.43,48.0,13.0,253.0,279.35,261.24,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:03:00,1.44,87.92,0.64,23.43,52.41,55.5,1009.95,92.0,92.0,375.0,47.48,13.0,253.0,279.46,261.29,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:04:00,1.44,89.32,0.56,23.44,52.52,54.17,1010.0,91.37,91.37,374.12,47.0,13.0,253.05,279.87,261.86,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:05:00,1.38,90.93,0.66,23.49,52.38,55.17,1010.0,91.39,91.39,373.81,47.0,13.0,253.0,279.54,261.59,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:06:00,1.41,95.35,0.59,23.51,52.25,55.67,1010.0,91.38,91.38,373.45,47.0,13.0,253.0,279.33,261.53,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:07:00,1.37,89.7,0.68,23.53,51.96,56.0,1010.0,91.88,91.88,373.69,47.0,13.0,253.0,279.0,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:08:00,1.38,98.02,0.66,23.54,51.93,54.83,1010.0,91.91,91.91,373.13,47.0,13.0,252.97,278.89,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:09:00,1.32,89.22,0.77,23.54,51.79,55.2,1010.02,91.86,91.86,373.33,46.69,13.0,252.79,278.31,261.0,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:10:00,1.32,86.98,0.71,23.57,51.83,53.5,1010.05,91.86,91.86,372.99,46.21,13.0,252.64,278.17,260.97,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:11:00,1.27,96.48,0.71,23.54,51.92,55.17,1010.03,91.16,91.16,372.14,46.0,13.0,252.68,278.3,260.92,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:12:00,1.24,89.47,0.71,23.54,51.59,55.67,1010.05,91.48,91.48,371.98,46.0,13.0,252.06,277.9,260.15,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:13:00,1.26,86.85,0.47,23.53,51.81,56.0,1010.1,91.46,91.46,372.0,46.0,13.0,252.0,278.0,260.47,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-02-12 18:14:00,1.24,75.9,0.0,23.53,52.23,55.0,1010.1,91.13,91.13,372.0,46.0,13.0,252.0,278.0,260.19,Ambient,🥶 อุณหภูมิต่ำผิดปกติ (<24.00°C)
2026-03-03 15:48:00,0.32,291.28,0.53,38.97,26.17,29.5,1003.72,84.62,84.62,90.77,32.0,5.0,253.3,223.65,249.97,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:49:00,0.31,323.95,0.94,39.02,26.12,27.33,1003.7,82.8,82.8,83.04,31.31,5.0,253.06,222.3,249.88,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:50:00,0.3,310.65,0.51,39.09,26.44,27.83,1003.7,87.78,87.78,100.05,32.17,5.02,254.09,225.55,250.88,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:51:00,0.28,320.43,0.92,39.27,26.4,28.0,1003.7,87.21,87.21,99.73,32.3,5.85,255.23,226.68,251.47,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:52:00,0.33,272.93,0.65,39.31,25.96,28.0,1003.7,85.3,85.3,89.93,31.99,5.21,254.19,224.79,250.81,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:53:00,0.29,331.2,1.03,39.31,25.8,29.2,1003.7,83.64,83.64,84.4,31.86,5.0,253.7,223.55,250.33,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:54:00,0.3,311.25,1.31,39.23,25.68,29.0,1003.7,82.38,82.38,78.55,31.16,5.0,253.03,221.88,249.32,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:55:00,0.29,332.38,0.54,39.06,26.28,29.0,1003.7,82.44,82.44,78.89,31.36,5.0,253.48,221.75,249.84,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:56:00,0.3,221.87,0.61,39.01,26.4,30.0,1003.7,83.95,83.95,84.07,32.0,5.0,254.52,224.8,251.24,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:57:00,0.31,276.87,0.97,39.0,26.58,29.67,1003.7,83.75,83.75,83.89,32.0,5.0,254.55,224.85,251.35,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:58:00,0.32,258.95,0.28,39.02,26.56,29.5,1003.7,87.23,87.23,92.84,32.38,5.05,255.25,227.74,251.56,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 15:59:00,0.32,224.02,0.8,39.13,26.43,30.83,1003.7,87.55,87.55,94.24,32.47,5.63,255.38,229.86,251.53,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:00:00,0.29,100.07,0.61,39.13,26.43,31.0,1003.65,86.41,86.41,88.81,32.0,5.0,254.65,226.58,251.28,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:01:00,0.27,259.28,0.44,39.15,26.8,30.17,1003.68,88.22,88.22,93.88,32.5,5.78,255.61,228.25,251.91,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:02:00,0.3,318.93,0.44,39.24,26.36,30.67,1003.65,90.47,90.47,105.28,32.83,6.0,255.27,230.21,251.52,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:03:00,0.29,315.48,0.67,39.31,26.04,31.17,1003.6,84.42,84.42,78.24,32.0,5.3,254.72,225.77,251.27,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:04:00,0.3,251.23,0.92,39.31,26.21,31.17,1003.6,88.04,88.04,88.02,32.42,5.23,254.9,227.51,251.25,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:05:00,0.29,203.52,0.44,39.34,26.41,32.83,1003.6,95.84,95.84,112.22,33.71,6.4,256.87,237.55,252.76,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:06:00,0.31,268.33,0.1,39.39,26.25,30.83,1003.6,90.1,90.1,97.13,33.02,6.38,255.95,232.53,252.06,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:07:00,0.3,228.85,0.43,39.44,26.05,30.33,1003.6,86.13,86.13,82.54,32.46,6.0,255.02,227.56,251.61,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:08:00,0.28,28.23,0.35,39.4,26.26,31.33,1003.6,88.47,88.47,84.38,32.91,5.66,255.78,230.36,252.09,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:09:00,0.28,231.65,0.36,39.31,26.3,31.83,1003.58,97.48,97.48,117.48,33.96,6.67,256.8,237.82,252.78,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:10:00,0.31,275.47,0.28,39.32,26.25,29.83,1003.6,87.69,87.69,86.34,32.72,6.27,255.36,228.94,251.68,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:11:00,0.28,292.75,0.37,39.41,26.4,29.83,1003.6,96.56,96.56,119.0,33.55,6.81,256.56,233.95,252.64,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:12:00,0.31,92.88,0.34,39.53,26.31,31.6,1003.6,94.12,94.12,109.52,33.7,7.27,257.08,235.93,253.16,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:13:00,0.3,322.33,0.99,39.57,25.84,29.67,1003.6,85.46,85.46,79.71,32.39,6.05,254.89,227.28,251.24,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:14:00,0.29,321.82,0.69,39.5,26.04,28.67,1003.6,84.44,84.44,75.11,32.27,5.0,255.17,225.93,251.93,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:15:00,0.3,311.28,1.39,39.34,25.71,29.17,1003.53,83.38,83.38,71.91,32.13,5.0,254.33,224.53,250.63,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:16:00,0.32,328.0,1.49,39.03,26.26,29.0,1003.5,83.66,83.66,71.27,32.02,5.0,254.24,224.05,251.01,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:21:00,0.3,313.63,1.05,39.06,26.52,29.83,1003.5,85.81,85.81,81.85,32.66,5.64,255.53,227.02,251.73,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-03 16:22:00,0.31,321.02,1.19,39.0,26.13,29.0,1003.5,83.17,83.17,70.91,32.0,5.0,254.08,224.24,250.46,Ambient,🌡️ อุณหภูมิสูงผิดปกติ (>38.96°C)
2026-03-04 11:13:00,0.32,247.53,2.15,34.53,23.84,32.5,1009.03,86.52,86.52,85.89,26.28,6.4,229.72,201.45,223.25,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 11:14:00,0.31,253.22,2.58,34.33,23.52,32.83,1009.0,82.94,82.94,76.64,25.67,5.03,228.27,195.97,222.28,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 11:32:00,0.31,290.27,1.39,34.12,24.01,34.17,1008.8,82.31,82.31,76.49,27.0,5.0,231.95,199.2,226.16,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:02:00,0.31,256.48,0.82,35.66,22.85,35.67,1008.2,91.21,91.21,94.97,28.74,6.16,236.22,208.05,230.18,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:03:00,0.29,253.87,0.2,35.85,22.51,35.83,1008.2,90.4,90.4,94.13,28.47,6.0,234.34,205.17,228.26,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:04:00,0.26,229.87,1.38,36.07,21.52,35.17,1008.12,88.58,88.58,89.65,27.96,5.9,232.83,202.09,226.71,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:05:00,0.3,196.47,2.2,36.1,21.49,34.0,1008.1,89.43,89.43,95.6,28.0,5.68,231.98,200.69,225.99,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:06:00,0.32,215.47,1.6,36.01,21.59,34.17,1008.08,85.53,85.53,78.78,27.77,5.0,231.72,198.78,226.0,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:07:00,0.32,197.07,2.23,35.87,22.09,34.83,1008.02,89.03,89.03,87.05,28.0,5.14,233.36,201.42,227.58,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:08:00,0.29,196.67,3.66,35.79,22.49,34.17,1008.02,84.6,84.6,76.58,28.0,5.1,233.63,200.46,228.09,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:09:00,0.29,186.07,3.32,35.56,22.59,34.83,1008.02,82.37,82.37,71.25,28.0,5.0,233.21,198.94,227.94,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:10:00,0.29,186.27,1.99,35.3,22.92,34.0,1008.0,82.07,82.07,71.18,27.99,4.07,233.59,199.0,228.18,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:11:00,0.31,161.22,0.64,35.11,24.12,35.0,1008.0,84.32,84.32,74.77,28.61,4.53,236.72,203.87,231.59,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:12:00,0.3,187.87,0.73,35.02,24.12,37.5,1008.0,84.02,84.02,74.25,28.8,5.0,237.05,204.83,231.61,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:13:00,0.31,157.12,0.19,34.99,24.18,38.0,1008.0,84.23,84.23,75.81,28.97,5.0,237.18,205.2,232.0,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:14:00,0.32,190.55,1.58,35.04,24.16,37.0,1007.9,85.11,85.11,79.85,29.0,5.0,237.54,205.52,232.5,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:15:00,0.32,147.33,1.34,35.14,23.86,36.33,1007.9,84.36,84.36,77.94,28.57,5.0,237.2,205.09,231.89,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:16:00,0.31,215.62,2.0,35.23,22.45,35.17,1007.9,83.8,83.8,75.49,27.73,4.77,233.24,200.76,227.38,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:17:00,0.31,227.67,1.59,35.25,22.5,34.17,1007.9,86.02,86.02,78.0,28.0,4.64,233.03,200.43,227.46,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:18:00,0.28,197.82,2.62,35.38,22.39,35.67,1007.88,87.19,87.19,81.08,28.04,5.0,233.35,201.69,227.54,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:19:00,0.29,212.92,1.18,35.39,21.74,36.0,1007.88,82.41,82.41,71.55,27.38,4.49,231.22,197.34,225.49,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:20:00,0.31,241.42,1.88,35.29,21.94,34.5,1007.8,82.31,82.31,71.54,27.0,4.0,231.04,195.74,225.64,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:21:00,0.29,207.02,3.06,35.22,22.6,35.17,1007.8,82.52,82.52,72.43,27.27,4.0,232.13,196.83,226.57,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:22:00,0.32,245.18,2.46,35.13,22.22,34.0,1007.77,82.63,82.63,72.03,27.0,4.0,230.91,195.25,225.25,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:23:00,0.28,243.7,2.07,35.05,21.98,32.67,1007.72,80.55,80.55,69.66,27.0,4.0,230.74,194.53,225.27,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:24:00,0.31,168.92,1.67,35.02,22.22,34.0,1007.7,83.21,83.21,81.02,27.11,4.0,231.74,196.82,225.97,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:25:00,0.3,178.82,1.79,35.1,22.27,34.5,1007.7,84.47,84.47,88.22,27.51,4.0,232.39,200.42,226.58,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:26:00,0.31,197.3,1.35,35.1,22.33,33.67,1007.68,82.33,82.33,79.38,27.23,4.0,232.33,197.95,226.71,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:27:00,0.29,155.4,1.01,35.14,22.14,35.33,1007.7,83.58,83.58,80.69,27.44,4.0,232.43,200.66,226.66,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:28:00,0.31,174.65,0.17,35.29,22.13,35.5,1007.7,91.62,91.62,99.09,28.68,4.63,234.75,210.15,228.62,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:29:00,0.29,234.25,0.62,35.51,22.11,36.17,1007.62,87.07,87.07,89.17,28.0,5.0,233.91,204.41,228.19,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:30:00,0.33,261.08,1.82,35.7,22.05,35.33,1007.6,86.08,86.08,75.65,28.0,5.0,234.15,202.49,228.5,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:31:00,0.31,245.45,2.15,35.76,22.19,35.17,1007.6,87.61,87.61,73.28,28.24,5.0,234.52,203.67,228.91,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:32:00,0.29,199.65,0.88,35.68,22.13,36.33,1007.6,82.38,82.38,65.88,27.59,4.44,233.49,200.99,228.01,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:33:00,0.32,185.67,0.6,35.65,21.81,35.5,1007.6,82.41,82.41,69.44,27.78,4.0,233.35,200.13,227.95,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:34:00,0.29,108.05,0.32,35.6,21.6,34.5,1007.52,78.67,78.67,63.55,27.0,4.0,232.03,195.92,226.56,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:35:00,0.29,111.27,0.0,35.72,22.12,36.0,1007.5,82.98,82.98,72.78,27.79,4.0,234.18,200.37,228.81,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:36:00,0.32,250.37,0.52,35.95,21.76,36.0,1007.5,85.63,85.63,79.42,28.31,4.33,234.75,205.57,229.24,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:37:00,0.31,211.47,0.71,36.1,21.66,35.33,1007.5,86.22,86.22,86.2,28.0,4.67,234.72,203.6,229.04,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
2026-03-04 12:38:00,0.3,260.27,1.84,36.21,21.77,34.5,1007.45,85.24,85.24,82.0,28.0,4.52,234.39,201.66,229.02,Ambient,🏜️ ความชื้นต่ำผิดปกติ (<24.22%)
